Unnamed: 0,base_name,solvent_name,activator_name,nucleophile_name,base_smiles,solvent_smiles,activator_smiles,nucleophile_smiles,yield,nucleophile_id
602,N-methylmorpholine,THF,HATU,6-methylquinolin-5-amine,CN1CCOCC1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,4.35,n7
603,Diisopropylethylamine,THF,HATU,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,41.31,n7
604,1-Methylimidazole,MeCN,HATU,6-methylquinolin-5-amine,Cn1ccnc1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,45.61,n7
605,"2,6-Lutidine",MeCN,HATU,6-methylquinolin-5-amine,Cc1cccc(C)n1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,25.69,n7
606,N-methylmorpholine,MeCN,HATU,6-methylquinolin-5-amine,CN1CCOCC1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,19.0,n7
607,Diisopropylethylamine,MeCN,HATU,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,26.27,n7
608,1-Methylimidazole,DMF,HATU,6-methylquinolin-5-amine,Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,55.37,n7
609,"2,6-Lutidine",DMF,HATU,6-methylquinolin-5-amine,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,47.32,n7
610,N-methylmorpholine,DMF,HATU,6-methylquinolin-5-amine,CN1CCOCC1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,55.36,n7
611,Diisopropylethylamine,DMF,HATU,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,40.46,n7
612,1-Methylimidazole,THF,PyBOP,6-methylquinolin-5-amine,Cn1ccnc1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,17.95,n7
613,"2,6-Lutidine",THF,PyBOP,6-methylquinolin-5-amine,Cc1cccc(C)n1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,5.09,n7
614,N-methylmorpholine,THF,PyBOP,6-methylquinolin-5-amine,CN1CCOCC1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,8.74,n7
615,Diisopropylethylamine,THF,PyBOP,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,17.41,n7
616,1-Methylimidazole,MeCN,PyBOP,6-methylquinolin-5-amine,Cn1ccnc1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,18.87,n7
617,"2,6-Lutidine",MeCN,PyBOP,6-methylquinolin-5-amine,Cc1cccc(C)n1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,7.44,n7
618,N-methylmorpholine,MeCN,PyBOP,6-methylquinolin-5-amine,CN1CCOCC1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,12.63,n7
619,Diisopropylethylamine,MeCN,PyBOP,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,29.94,n7
620,1-Methylimidazole,DMF,PyBOP,6-methylquinolin-5-amine,Cn1ccnc1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,37.87,n7
621,"2,6-Lutidine",DMF,PyBOP,6-methylquinolin-5-amine,Cc1cccc(C)n1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,15.03,n7
622,N-methylmorpholine,DMF,PyBOP,6-methylquinolin-5-amine,CN1CCOCC1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,20.06,n7
623,Diisopropylethylamine,DMF,PyBOP,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,33.57,n7
624,1-Methylimidazole,THF,BOP-Cl,6-methylquinolin-5-amine,Cn1ccnc1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,75.03,n7
625,"2,6-Lutidine",THF,BOP-Cl,6-methylquinolin-5-amine,Cc1cccc(C)n1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,3.9,n7
626,N-methylmorpholine,THF,BOP-Cl,6-methylquinolin-5-amine,CN1CCOCC1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,68.44,n7
627,Diisopropylethylamine,THF,BOP-Cl,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,62.88,n7
628,1-Methylimidazole,MeCN,BOP-Cl,6-methylquinolin-5-amine,Cn1ccnc1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,50.15,n7
629,"2,6-Lutidine",MeCN,BOP-Cl,6-methylquinolin-5-amine,Cc1cccc(C)n1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,12.45,n7
630,N-methylmorpholine,MeCN,BOP-Cl,6-methylquinolin-5-amine,CN1CCOCC1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,79.43,n7
631,Diisopropylethylamine,MeCN,BOP-Cl,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,60.81,n7
632,1-Methylimidazole,DMF,BOP-Cl,6-methylquinolin-5-amine,Cn1ccnc1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,63.37,n7
633,"2,6-Lutidine",DMF,BOP-Cl,6-methylquinolin-5-amine,Cc1cccc(C)n1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,81.42,n7
634,N-methylmorpholine,DMF,BOP-Cl,6-methylquinolin-5-amine,CN1CCOCC1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,27.41,n7
635,Diisopropylethylamine,DMF,BOP-Cl,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,10.69,n7
636,1-Methylimidazole,THF,TFFH,6-methylquinolin-5-amine,Cn1ccnc1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,40.62,n7
637,"2,6-Lutidine",THF,TFFH,6-methylquinolin-5-amine,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,0.24,n7
638,N-methylmorpholine,THF,TFFH,6-methylquinolin-5-amine,CN1CCOCC1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,6.04,n7
639,Diisopropylethylamine,THF,TFFH,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,16.45,n7
640,1-Methylimidazole,MeCN,TFFH,6-methylquinolin-5-amine,Cn1ccnc1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,44.97,n7
641,"2,6-Lutidine",MeCN,TFFH,6-methylquinolin-5-amine,Cc1cccc(C)n1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,3.1,n7
642,N-methylmorpholine,MeCN,TFFH,6-methylquinolin-5-amine,CN1CCOCC1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,14.88,n7
643,Diisopropylethylamine,MeCN,TFFH,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,27.08,n7
644,1-Methylimidazole,DMF,TFFH,6-methylquinolin-5-amine,Cn1ccnc1,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,20.13,n7
645,"2,6-Lutidine",DMF,TFFH,6-methylquinolin-5-amine,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,3.21,n7
646,N-methylmorpholine,DMF,TFFH,6-methylquinolin-5-amine,CN1CCOCC1,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,10.22,n7
647,Diisopropylethylamine,DMF,TFFH,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,35.72,n7
648,1-Methylimidazole,THF,DPPCl,6-methylquinolin-5-amine,Cn1ccnc1,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,70.03,n7
649,"2,6-Lutidine",THF,DPPCl,6-methylquinolin-5-amine,Cc1cccc(C)n1,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,34.65,n7
650,N-methylmorpholine,THF,DPPCl,6-methylquinolin-5-amine,CN1CCOCC1,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,66.5,n7
651,Diisopropylethylamine,THF,DPPCl,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,48.88,n7
652,1-Methylimidazole,MeCN,DPPCl,6-methylquinolin-5-amine,Cn1ccnc1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,39.74,n7
653,"2,6-Lutidine",MeCN,DPPCl,6-methylquinolin-5-amine,Cc1cccc(C)n1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,59.42,n7
654,N-methylmorpholine,MeCN,DPPCl,6-methylquinolin-5-amine,CN1CCOCC1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,69.69,n7
655,Diisopropylethylamine,MeCN,DPPCl,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,38.68,n7
656,1-Methylimidazole,DMF,DPPCl,6-methylquinolin-5-amine,Cn1ccnc1,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,45.88,n7
657,"2,6-Lutidine",DMF,DPPCl,6-methylquinolin-5-amine,Cc1cccc(C)n1,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,53.52,n7
658,N-methylmorpholine,DMF,DPPCl,6-methylquinolin-5-amine,CN1CCOCC1,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,67.72,n7
659,Diisopropylethylamine,DMF,DPPCl,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,27.57,n7
660,1-Methylimidazole,THF,HOTU,6-methylquinolin-5-amine,Cn1ccnc1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,15.47,n7
661,"2,6-Lutidine",THF,HOTU,6-methylquinolin-5-amine,Cc1cccc(C)n1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,18.18,n7
662,N-methylmorpholine,THF,HOTU,6-methylquinolin-5-amine,CN1CCOCC1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,31.68,n7
663,Diisopropylethylamine,THF,HOTU,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,34.07,n7
664,1-Methylimidazole,MeCN,HOTU,6-methylquinolin-5-amine,Cn1ccnc1,CC#N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,-0.26,n7
665,"2,6-Lutidine",MeCN,HOTU,6-methylquinolin-5-amine,Cc1cccc(C)n1,CC#N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,26.56,n7
666,N-methylmorpholine,MeCN,HOTU,6-methylquinolin-5-amine,CN1CCOCC1,CC#N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,51.4,n7
667,Diisopropylethylamine,MeCN,HOTU,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CC#N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,13.17,n7
668,1-Methylimidazole,DMF,HOTU,6-methylquinolin-5-amine,Cn1ccnc1,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,64.07,n7
669,"2,6-Lutidine",DMF,HOTU,6-methylquinolin-5-amine,Cc1cccc(C)n1,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,66.85,n7
670,N-methylmorpholine,DMF,HOTU,6-methylquinolin-5-amine,CN1CCOCC1,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,45.78,n7
671,Diisopropylethylamine,DMF,HOTU,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,9.59,n7
672,1-Methylimidazole,THF,PFTU,"2,6-diisopropylaniline",Cn1ccnc1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,4.24,n8
673,"2,6-Lutidine",THF,PFTU,"2,6-diisopropylaniline",Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,0.4,n8
674,N-methylmorpholine,THF,PFTU,"2,6-diisopropylaniline",CN1CCOCC1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,0.97,n8
675,Diisopropylethylamine,THF,PFTU,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,0.94,n8
676,1-Methylimidazole,MeCN,PFTU,"2,6-diisopropylaniline",Cn1ccnc1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,8.07,n8
677,"2,6-Lutidine",MeCN,PFTU,"2,6-diisopropylaniline",Cc1cccc(C)n1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,0.33,n8
678,N-methylmorpholine,MeCN,PFTU,"2,6-diisopropylaniline",CN1CCOCC1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,2.35,n8
679,Diisopropylethylamine,MeCN,PFTU,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,8.12,n8
680,1-Methylimidazole,DMF,PFTU,"2,6-diisopropylaniline",Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,29.35,n8
681,"2,6-Lutidine",DMF,PFTU,"2,6-diisopropylaniline",Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,4.21,n8
682,N-methylmorpholine,DMF,PFTU,"2,6-diisopropylaniline",CN1CCOCC1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,8.14,n8
683,Diisopropylethylamine,DMF,PFTU,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,21.15,n8
684,1-Methylimidazole,THF,TCFH,"2,6-diisopropylaniline",Cn1ccnc1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,12.68,n8
685,"2,6-Lutidine",THF,TCFH,"2,6-diisopropylaniline",Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,47.99,n8
686,N-methylmorpholine,THF,TCFH,"2,6-diisopropylaniline",CN1CCOCC1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,16.76,n8
687,Diisopropylethylamine,THF,TCFH,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,21.58,n8
688,1-Methylimidazole,MeCN,TCFH,"2,6-diisopropylaniline",Cn1ccnc1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,20.28,n8
689,"2,6-Lutidine",MeCN,TCFH,"2,6-diisopropylaniline",Cc1cccc(C)n1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,20.99,n8
690,N-methylmorpholine,MeCN,TCFH,"2,6-diisopropylaniline",CN1CCOCC1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,37.78,n8
691,Diisopropylethylamine,MeCN,TCFH,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,9.84,n8
692,1-Methylimidazole,DMF,TCFH,"2,6-diisopropylaniline",Cn1ccnc1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,15.59,n8
693,"2,6-Lutidine",DMF,TCFH,"2,6-diisopropylaniline",Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,24.19,n8
694,N-methylmorpholine,DMF,TCFH,"2,6-diisopropylaniline",CN1CCOCC1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,20.92,n8
695,Diisopropylethylamine,DMF,TCFH,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,21.5,n8
696,1-Methylimidazole,THF,HATU,"2,6-diisopropylaniline",Cn1ccnc1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,6.14,n8
697,"2,6-Lutidine",THF,HATU,"2,6-diisopropylaniline",Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,0.45,n8
698,N-methylmorpholine,THF,HATU,"2,6-diisopropylaniline",CN1CCOCC1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,5.25,n8
699,Diisopropylethylamine,THF,HATU,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,14.81,n8
700,1-Methylimidazole,MeCN,HATU,"2,6-diisopropylaniline",Cn1ccnc1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,7.87,n8
701,"2,6-Lutidine",MeCN,HATU,"2,6-diisopropylaniline",Cc1cccc(C)n1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,27.32,n8
702,N-methylmorpholine,MeCN,HATU,"2,6-diisopropylaniline",CN1CCOCC1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,12.28,n8
703,Diisopropylethylamine,MeCN,HATU,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,11.38,n8
704,1-Methylimidazole,DMF,HATU,"2,6-diisopropylaniline",Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,12.18,n8
705,"2,6-Lutidine",DMF,HATU,"2,6-diisopropylaniline",Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,24.15,n8
706,N-methylmorpholine,DMF,HATU,"2,6-diisopropylaniline",CN1CCOCC1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,18.59,n8
707,Diisopropylethylamine,DMF,HATU,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,11.28,n8
708,1-Methylimidazole,THF,PyBOP,"2,6-diisopropylaniline",Cn1ccnc1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)c1cccc(C(C)C)c1N,14.2,n8
709,"2,6-Lutidine",THF,PyBOP,"2,6-diisopropylaniline",Cc1cccc(C)n1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)c1cccc(C(C)C)c1N,14.33,n8
710,N-methylmorpholine,THF,PyBOP,"2,6-diisopropylaniline",CN1CCOCC1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)c1cccc(C(C)C)c1N,15.53,n8
711,Diisopropylethylamine,THF,PyBOP,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)c1cccc(C(C)C)c1N,18.45,n8
